Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2022,101217,,Submitted Data,850  W EASTWOOD AVE,60640,4.0,false,UPTOWN,Multifamily Housing,244164,1992,1,,83,4322769.4,14938150,0,0,,78.9,113.8,82,115.6,1362.8,5.6,41.96652845322141,-87.65171856394346,POINT (-87.65171856394346 41.96652845322141),2022-101217
2022,251627,Edison Park Elementary -CPS,Submitted Data,6220 N Olcott Ave,60631,1.5,false,NORWOOD PARK,K-12 School,60475,1948,2,,39,1916414.6,2520659.8,0,0,,73.4,132.5,73.6,130.9,386.3,6.4,41.994228115372266,-87.81380813707689,POINT (-87.81380813707689 41.994228115372266),2022-251627
2022,104879,,Submitted Data,2600  N HAMPDEN CT,60614,3.5,false,LINCOLN PARK,Multifamily Housing,90000,2005,1,,79,2656906.6,0,0,0,,40.9,114.5,40.8,114.2,350,5.4,41.929268636325595,-87.64081059903047,POINT (-87.64081059903047 41.929268636325595),2022-104879
2022,256571,,Not Submitted,175 S Wells St,60606,0.0,false,Loop,,200000,,,,,,,,,,,,,,,,41.87941548981124,-87.63360575851023,POINT (-87.63360575851023 41.87941548981124),2022-256571
2022,175735,,Submitted Data,2021  S MORGAN ST,60608,4.0,false,LOWER WEST SIDE,Multifamily Housing,80397,2010,1,,95,1735135.1,1218628.2,0,0,,40.9,85,41.3,84.9,293.3,4.1,41.85461475854118,-87.65132209218405,POINT (-87.65132209218405 41.85461475854118),2022-175735
2022,101765,77 West Wacker Drive,Submitted Data,77 W Wacker Dr,60601,4.0,false,LOOP,Office,1223136,1992,1,,75,50799353.3,0,0,0,,42.9,120,42.8,119.8,6691,5.6,41.88670773797291,-87.6307945777937,POINT (-87.6307945777937 41.88670773797291),2022-101765
2022,114191,232 E Walton Condominium Association,Submitted Data,228 240 E WALTON ST,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,105000,1920,1,,98,1166119.2,4521582.1,0,0,,54.2,76.3,56.3,77.7,393.8,3.8,41.900173269863615,-87.6208164727626,POINT (-87.6208164727626 41.900173269863615),2022-114191
2022,103716,The Palmer House Hotel,Submitted Data,17 E Monroe St,60603,3.5,false,LOOP,Hotel,1749427,1925,3,,71,52479090.9,131214698.9,-4360181.4,-1344840,,105,164.2,106.9,165.3,13521.3,8,41.88066457839605,-87.6270893644417,POINT (-87.6270893644417 41.88066457839605),2022-103716
2022,251920,Mayfair,Submitted Data,189 E Lake Shore Dr,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,266340,1924,1,,94,5862166.8,5705893.5,0,0,,43.4,84.1,45.1,85.9,1075.2,4,41.90077286216828,-87.62225511808359,POINT (-87.62225511808359 41.90077286216828),2022-251920
2022,158236,Renaissance Chicago Downtown,Submitted Data,1 W Wacker Dr,60601,2.5,false,LOOP,Hotel,537323,1990,1,,52,23912831.2,37491199.7,0,0,,114.3,197.9,117.8,199.7,5141,9.6,41.88670422864661,-87.62805355978018,POINT (-87.62805355978018 41.88670422864661),2022-158236
2022,254008,Hyde Park Courtway,Submitted Data,4816 4828 S Dorchester Ave,60615,4.0,false,Kenwood,Multifamily Housing,69540,1920,1,,91,489215.5,3834162.1,0,0,,62.2,77.6,66.4,81.3,268.1,3.9,41.807331493289844,-87.59208394633718,POINT (-87.59208394633718 41.807331493289844),2022-254008
2022,255010,Fletcher Jones Audi,Not Submitted,949 N ELSTON AVE,60642,0.0,false,West Town,,442844,,,,,,,,,,,,,,,,41.899743867626114,-87.65649545751845,POINT (-87.65649545751845 41.899743867626114),2022-255010
2022,257034,,Submitted Data,9101 S Euclid Ave,60617,3.5,false,,K-12 School,70379,1959,3,,77,839352,2890160.1,0,0,,53,76.5,54,77.6,264.1,3.8,41.729656448535366,-87.57660534157822,POINT (-87.57660534157822 41.729656448535366),2022-257034
2022,106025,,Submitted Data,640 644 N WABASH AVE,60611,3.0,false,NEAR NORTH SIDE,Hotel,63000,1980,1,,63,2780493.6,3408033.5,0,0,,98.2,180.4,102.2,185.5,547.2,8.7,41.89369130700822,-87.62692024021078,POINT (-87.62692024021078 41.89369130700822),2022-106025
2022,113933,,Submitted Data,6927 6939 S CRANDON AVE,60649,3.5,false,SOUTH SHORE,Multifamily Housing,111239,1927,1,,59,484011.7,11673930.8,0,0,,109.3,122.4,117.1,130.6,683.8,6.1,41.76904696814895,-87.5697026420039,POINT (-87.5697026420039 41.76904696814895),2022-113933
2022,250079,Ada S Dennison-McKlinley Apts,Submitted Data,661 E 69th St,60637,3.5,false,WOODLAWN,Multifamily Housing,83063,1968,1,,59,1740154.3,6427639.8,0,0,,98.3,139.9,104.2,146.1,570.6,6.9,41.769348399340565,-87.6083159080587,POINT (-87.6083159080587 41.769348399340565),2022-250079
2022,160450,SoNo East,Submitted Data,840 W Blackhawk St,60642,2.0,false,NEAR NORTH SIDE,Multifamily Housing,392548,2012,1,,48,10755232.1,14554866.7,0,0,,79.6,142.8,81.2,144.5,2189.7,6.9,41.90865641035451,-87.64984333909909,POINT (-87.64984333909909 41.90865641035451),2022-160450
2022,256545,The Hoxton,Submitted Data,200 N Green St,60607,2.0,false,Near West Side,Hotel,153000,2019,1,,46,7715879.2,14353637.3,0,0,,144.2,239.7,147.3,240.7,1778.7,11.6,41.885699197163355,-87.64878908937915,POINT (-87.64878908937915 41.885699197163355),2022-256545
2022,102286,Illinois Masonic Medical Office Center,Submitted Data,3000 N HALSTED ST,60657,4.0,false,LAKE VIEW,Medical Office,142955,1993,1,,97,5781242.7,0,3438813.5,0,,64.5,142.2,64.3,140.2,989.8,6.9,41.936448010797946,-87.64929075151166,POINT (-87.64929075151166 41.936448010797946),2022-102286
2022,133159,Lurie Children's Lincoln Park Outpatient Center - Deming,Submitted Data,467 W Deming Pl,60614,1.0,false,LINCOLN PARK,Mixed Use Property,80877,1972,1,,,8972948,8307700,0,0,,274.6,537.9,272.3,527.4,1623.1,25.8,41.9288792870752,-87.64136753582706,POINT (-87.64136753582706 41.9288792870752),2022-133159
2022,100438,Palmolive Building Condominium Association,Submitted Data,913 - 921 N Michigan Ave,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,436505,1929,1,,9,21105151.6,29367050,0,0,,127.1,226.4,127.7,226.1,4339.7,10.9,41.89968227551929,-87.62399351358822,POINT (-87.62399351358822 41.89968227551929),2022-100438
2022,172641,Symphony of Morgan Park,Submitted Data,10935 S HALSTED ST,60628,2.0,false,ROSELAND,Senior Living Community,77713,1976,1,,30,2935198.5,8372390,0,0,,188.2,283.2,191.6,283.8,831.3,13.8,41.69494894627507,-87.64231340979583,POINT (-87.64231340979583 41.69494894627507),2022-172641
2022,250101,Margaret Day Blake Apartments,Submitted Data,2140 N Clark St,60614,2.5,false,LINCOLN PARK,Multifamily Housing,76384,1966,1,,59,1498905.1,5310969.9,0,0,,95.9,137.7,100.6,141.2,479.5,6.8,41.921224958170484,-87.63799765552446,POINT (-87.63799765552446 41.921224958170484),2022-250101
2022,251383,"Mcnair Academy Center, Ronald E -CPS",Exempt,4820 W Walton St,60651,,true,AUSTIN,,98596,,,,,,,,,,,,,,,,41.8978463968556,-87.74674644722602,POINT (-87.74674644722602 41.8978463968556),2022-251383
2022,159651,,Submitted Data,352 360 W WELLINGTON AVE,60657,3.5,false,LAKE VIEW,Multifamily Housing,158320,1960,1,,76,1935931,9895052.1,0,0,,81.3,108.6,86.3,112.6,780.6,5.4,41.9366992476402,-87.63906908161195,POINT (-87.63906908161195 41.9366992476402),2022-159651
2022,256607,The Edge on Broadway,Submitted Data,6149 N. Broadway,,3.0,false,,Multifamily Housing,91557,2020,1,,70,2342839.5,2571680.5,0,0,,63.3,119.2,63.2,118.5,445.2,5.7,41.99373429885819,-87.66023494381585,POINT (-87.66023494381585 41.99373429885819),2022-256607
2022,134280,,Submitted Data,2512  N BOSWORTH AVE,60614,4.0,false,LINCOLN PARK,Multifamily Housing,54000,1920,1,,92,656197.4,1979461.8,0,0,,48.8,72.5,49.2,71.4,191.6,3.5,41.92734532721824,-87.66716388269737,POINT (-87.66716388269737 41.92734532721824),2022-134280
2022,134776,University Club of Chicago,Submitted Data,76 E Monroe St,60603,1.0,false,LOOP,Hotel,144036,1907,1,,,13336595.5,26575349.5,0,0,,277.1,453,282.4,455.2,3277.6,22.8,41.88092403509479,-87.62493419985192,POINT (-87.62493419985192 41.88092403509479),2022-134776
2022,102125,,Submitted Data,259 E Erie St,60611,4.0,false,NEAR NORTH SIDE,Medical Office,975524,2014,1,,75,46719793.2,43974039.3,0,0,,131.1,255.8,132,255.8,8489.3,12.3,41.894085380663164,-87.62040431002175,POINT (-87.62040431002175 41.894085380663164),2022-102125
2022,159733,,Submitted Data,4827 N SHERIDAN RD,60640,4.0,false,UPTOWN,Multifamily Housing,189225,1967,1,,67,2887086.2,12291480.3,0,0,,92.5,128,97.5,132.5,1033.1,6.3,41.96998686893952,-87.65469603821012,POINT (-87.65469603821012 41.96998686893952),2022-159733
2022,251690,Chicago Military Academy-Bronzeville -CPS,Submitted Data,3533 S Giles Ave,60653,3.0,false,DOUGLAS,K-12 School,121900,1915,2,,70,2530294.9,5838440,0,0,,68.7,108.4,70.4,109.4,643.4,5.3,41.830186170515454,-87.61916879832785,POINT (-87.61916879832785 41.830186170515454),2022-251690
2022,251282,1100 N Dearborn St,Submitted Data,1100 N Dearborn St,60610,2.0,false,NEAR NORTH SIDE,Multifamily Housing,179090,1930,1,,41,3217548.9,17576649.2,0,0,,116.1,153.4,123.2,159.2,1357.4,7.6,41.901925836377025,-87.63007339557312,POINT (-87.63007339557312 41.901925836377025),2022-251282
2022,256857,,Not Submitted,3426 N Elaine Place,60657,0.0,false,,,321804,,,,,,,,,,,,,,,,41.94441395697183,-87.64775784889262,POINT (-87.64775784889262 41.94441395697183),2022-256857
2022,114866,,Submitted Data,4940  S EASTEND AVE,60615,3.5,false,KENWOOD,Multifamily Housing,146840,1928,1,,77,1579829.5,10590270,0,0,,82.9,105.9,88.2,110.8,770.6,5.2,41.804923176685726,-87.58562455528525,POINT (-87.58562455528525 41.804923176685726),2022-114866
2022,251865,"Prieto, Dr Jorge Elementary -CPS",Submitted Data,2231 N Central Ave,60639,3.5,false,BELMONT CRAGIN,K-12 School,115458,2009,2,,71,3103848.7,2290640,0,0,,46.7,96.1,47.5,96.9,530.5,4.6,41.92131716931634,-87.76574379790944,POINT (-87.76574379790944 41.92131716931634),2022-251865
2022,251518,"Pulaski Fine Arts Academy, Casimir -CPS",Submitted Data,2230 W Mclean Ave,60647,1.0,false,LOGAN SQUARE,K-12 School,103904,1949,2,,22,4268961.2,4701870.2,0,0,,86.3,162.6,90.4,168.5,812,7.8,41.91851374402591,-87.6838006106913,POINT (-87.6838006106913 41.91851374402591),2022-251518
2022,131155,,Submitted Data,217 221 N JEFFERSON ST,60661,1.0,false,NEAR WEST SIDE,Office,58044,1938,1,,24,4889277.8,599697,0,0,,94.6,246.7,94.4,246.5,675.8,11.6,41.88629366786716,-87.642643920642,POINT (-87.642643920642 41.88629366786716),2022-131155
2022,251393,Waters Fine Arts -CPS,Submitted Data,4540 N Campbell Ave,60625,2.0,false,LINCOLN SQUARE,K-12 School,93947,1911,3,,43,1846919,5871990.1,0,0,,82.2,120.7,85,123.7,555.2,5.9,41.96434835444591,-87.69136881312389,POINT (-87.69136881312389 41.96434835444591),2022-251393
2022,256555,,Submitted Data,2350 N Lincoln Ave,60614,1.0,false,Lincoln Park,Office,57566,2019,1,,26,4915169.9,2756862,0,0,,133.3,289.4,134.9,291,793.8,13.8,41.92469909990273,-87.64792902485,POINT (-87.64792902485 41.92469909990273),2022-256555
2022,113485,1366 Dearborn Condominium,Submitted Data,1366  N DEARBORN ST,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,77280,1923,1,,66,1068490.7,5567486.5,0,0,,85.9,114.4,89.5,117.2,436.5,5.6,41.90763271960614,-87.63024615643657,POINT (-87.63024615643657 41.90763271960614),2022-113485
2022,102079,East Bank Club,Submitted Data,500 N Kingsbury St,60654,1.0,false,NEAR NORTH SIDE,Fitness Center/Health Club/Gym,384409,1980,1,,,32008405,33170497.9,0,0,,215.3,411,215.5,408.3,5977.8,19.7,41.89068430238799,-87.63939528336996,POINT (-87.63939528336996 41.89068430238799),2022-102079
2022,101789,200 W Madison,Submitted Data,200 W Madison,60606,3.0,false,LOOP,Office,1026496,1982,1,,66,48108398.4,0,0,0,,48,134.5,48.9,136.9,6336.6,6.3,41.88205498997484,-87.63389990116276,POINT (-87.63389990116276 41.88205498997484),2022-101789
2022,116215,,Submitted Data,1745  N KEYSTONE AVE,60639,2.0,false,HUMBOLDT PARK,Multifamily Housing,102457,1983,1,,45,4117950.4,3005115.1,0,0,,69.5,143.3,70.4,144.3,702,6.9,41.91299036228414,-87.72750390553908,POINT (-87.72750390553908 41.91299036228414),2022-116215
2022,172707,,Not Submitted,4006 4016 N AUSTIN AVE,60634,0.0,false,PORTAGE PARK,,74463,,,,,,,,,,,,,,,,41.95331402861302,-87.77693150535144,POINT (-87.77693150535144 41.95331402861302),2022-172707
2022,251399,Park Manor Elementary -CPS,Submitted Data,7037 S Rhodes Ave,60637,3.0,false,GREATER GRAND CROSSING,K-12 School,62706,1913,1,,41,1560846.7,3750579.7,0,0,,84.7,132.5,87.5,135.4,404.8,6.5,41.766485836369114,-87.61150917051216,POINT (-87.61150917051216 41.766485836369114),2022-251399
2022,256424,Stuart Building,Not Submitted,10 W 31st Street,60616,0.0,false,DOUGLAS,,83906,,,,,,,,,,,,,,,,41.838405578816044,-87.62715545802021,POINT (-87.62715545802021 41.838405578816044),2022-256424
2022,254379,City Hyde Park,Submitted Data,5105 S HARPER AVE,60615,4.0,false,Hyde Park,Multifamily Housing,613970,2015,1,,87,10146864.3,13664952.1,0,0,,64.7,116.2,65.9,116.9,2062.3,5.6,41.80226056986326,-87.58900434757135,POINT (-87.58900434757135 41.80226056986326),2022-254379
2022,251754,Phillip Murray Elementary Academy -CPS,Submitted Data,5335 S Kenwood Ave,60615,1.0,false,HYDE PARK,K-12 School,73984,1954,3,,15,2970118.6,4798959.9,0,0,,105,180.5,106.3,179.6,646.1,8.7,41.79852500652537,-87.59330351652744,POINT (-87.59330351652744 41.79852500652537),2022-251754
2022,159661,,Submitted Data,3101-3121 N Sheridan Rd,60657,1.0,false,LAKE VIEW,Multifamily Housing,205906,2000,1,,6,7846941.5,22866900.1,0,0,,149.2,223.3,157.1,229.7,2248.1,10.9,41.937784366152115,-87.63932266960995,POINT (-87.63932266960995 41.937784366152115),2022-159661
2022,160099,The Peninsula Chicago,Submitted Data,108 E Superior St,60611,1.0,false,NEAR NORTH SIDE,Hotel,410081,2000,1,,8,42031178,18827700,0,0,,148.4,335.2,148.5,333.8,6536.1,15.9,41.89583963820686,-87.62498814131581,POINT (-87.62498814131581 41.89583963820686),2022-160099
2022,251387,Woodson South -CPS,Exempt,4414 S Evans Ave,60653,,true,GRAND BOULEVARD,,71838,,,,,,,,,,,,,,,,41.81447954914745,-87.6084550513942,POINT (-87.6084550513942 41.81447954914745),2022-251387
2022,110854,,Submitted Data,845  N KINGSBURY,60610,1.0,false,NEAR NORTH SIDE,Multifamily Housing,121592,2007,1,,8,3386329.1,8819741.9,0,0,,140.5,215.7,141.9,213.1,914.5,10.5,41.89791697400784,-87.64313291918586,POINT (-87.64313291918586 41.89791697400784),2022-110854
2022,252258,Roosevelt Square II,Submitted Data,1222 W Roosevelt Rd,60608,2.0,false,NEAR WEST SIDE,Multifamily Housing,173645,2005,1,,44,6236684.1,7131042.2,0,0,,77,143.7,78.4,143.3,1200.2,6.9,41.86709034875197,-87.6576733813155,POINT (-87.6576733813155 41.86709034875197),2022-252258
2022,160211,Hyatt Chicago Magnificent Mile,Submitted Data,633 N St Clair St,60611,4.0,false,NEAR NORTH SIDE,Office,632163,1991,1,,88,23351731.5,14936.4,0,0,,37,103.5,36.4,101.9,3076.5,4.9,41.89347535770077,-87.6225746735784,POINT (-87.6225746735784 41.89347535770077),2022-160211
2022,250052,Steinmetz Academic Center HS -CPS,Submitted Data,3030 N Mobile Ave,60634,3.5,false,BELMONT CRAGIN,K-12 School,398320,1934,3,,78,6655013.6,18493979.8,0,0,,63.1,95.5,65.1,97.6,1858.9,4.7,41.93563171170667,-87.78355193935316,POINT (-87.78355193935316 41.93563171170667),2022-250052
2022,251379,IBEW Local 134 Union Hall (expected 2016),Submitted Data,2722 S King Dr,60616,0.0,false,DOUGLAS,,130000,,,,,,,,,,,,,,,,41.84379445076125,-87.61776767805219,POINT (-87.61776767805219 41.84379445076125),2022-251379
2022,175727,130 S Jefferson St,Submitted Data,130 S Jefferson St,60661,2.0,false,NEAR WEST SIDE,Office,78790.7,1893,1,,,3161373.1,3460446,0,0,,84,158.5,85.3,156.3,600.2,7.6,41.879620863966615,-87.64273493564174,POINT (-87.64273493564174 41.879620863966615),2022-175727
2022,104250,,Submitted Data,544  W MELROSE ST,60657,2.0,false,LAKE VIEW,Multifamily Housing,54089,1967,1,,43,968135.1,3629269.5,0,0,,90.9,128.9,94.4,130.4,320.3,6.3,41.94125819643195,-87.64369884789778,POINT (-87.64369884789778 41.94125819643195),2022-104250
2022,144572,,Submitted Data,5301 5331 S KIMBARK AVE,60615,1.5,false,HYDE PARK,Multifamily Housing,59904,1960,1,,39,109892.5,6399882,0,0,,108.7,117.3,117.7,126.8,354.4,5.9,41.79940180871292,-87.59487727868954,POINT (-87.59487727868954 41.79940180871292),2022-144572
2022,101940,Mallers Building LLC,Submitted Data,5 S Wabash Ave,60603,,true,LOOP,Enclosed Mall,314262,1912,1,,,12947935,12839730.1,0,0,,82.1,158.3,80.9,155.1,2387.4,7.6,41.88192156256051,-87.62606305984501,POINT (-87.62606305984501 41.88192156256051),2022-101940
2022,172613,,Submitted Data,2720 2730 N Greenview Ave,60614,4.0,false,LINCOLN PARK,Multifamily Housing,64000,1986,1,,100,605719.2,1115773.8,0,0,,31.9,53.1,31.2,51.3,139,2.6,41.93133368277255,-87.66609193616192,POINT (-87.66609193616192 41.93133368277255),2022-172613
2022,159276,"Foxboro Properties, LLC",Submitted Data,6201 S Emerald Dr,60621,2.0,false,ENGLEWOOD,Other - Public Services,80000,1985,1,,,3952965.6,1553849.9,0,0,,68.8,158.7,68.5,156.4,603.2,7.5,41.781666735908715,-87.64473024375266,POINT (-87.64473024375266 41.781666735908715),2022-159276
2022,159999,Lake Terrace Condominiums,Submitted Data,7337 S SOUTH SHORE DR,60649,3.0,false,SOUTH SHORE,Multifamily Housing,308690,1958,1,,47,6002221.8,24721062.4,0,0,,112.5,156.6,117.7,161.1,2103.6,7.7,41.76323502386814,-87.55961668246357,POINT (-87.55961668246357 41.76323502386814),2022-159999
2022,256808,,Not Submitted,205 S PEORIA ST,60607,0.0,false,Near West Side,,50000,,,,,,,,,,,,,,,,41.87899810481644,-87.64946622120027,POINT (-87.64946622120027 41.87899810481644),2022-256808
2022,117188,Ruth Shriman House,Submitted Data,4040  N SHERIDAN RD,60613,3.5,false,UPTOWN,Multifamily Housing,67988,1999,1,,79,755775.1,5127229.9,0,0,,86.5,110.3,90.1,114.2,371.9,5.5,41.95568501727633,-87.65472512810643,POINT (-87.65472512810643 41.95568501727633),2022-117188
2022,106184,,Not Submitted,5300 5308 S PULASKI RD,60632,0.0,false,WEST ELSDON,,61500,,,,,,,,,,,,,,,,41.79675457185308,-87.72340922029963,POINT (-87.72340922029963 41.79675457185308),2022-106184
2022,253967,Twenty N. State Condominium Association,Submitted Data,20 N State St,60602,2.5,false,Loop,Multifamily Housing,211608,1930,1,,53,8114118.8,8041686.5,0,0,,76.3,147.3,78.7,149.7,1495.9,7.1,41.882492644635484,-87.62799580639097,POINT (-87.62799580639097 41.882492644635484),2022-253967
2022,175130,,Not Submitted,5925  N PAULINA ST,60660,0.0,false,EDGEWATER,,50173,,,,,,,,,,,,,,,,41.989182259168956,-87.67143722238339,POINT (-87.67143722238339 41.989182259168956),2022-175130
2022,105034,Carmen Marine Tenant Chicago Il,Submitted Data,5030 N Marine Dr,60640,0.0,false,UPTOWN,Multifamily Housing,303602,1971,1,,,,0,0,0,,,,,,0,0,41.97427075422844,-87.65149530892887,POINT (-87.65149530892887 41.97427075422844),2022-105034
2022,251647,Gregory Elementary -CPS,Exempt,3707 W Polk,60624,,true,EAST GARFIELD PARK,,109900,,,,,,,,,,,,,,,,41.870715892271264,-87.71834052206428,POINT (-87.71834052206428 41.870715892271264),2022-251647
2022,222943,University Park Condominium Association,Submitted Data,1451 E 55th St,60615,3.0,false,HYDE PARK,Multifamily Housing,579783,1961,2,,62,4921634.3,52357928.4,0,0,,106.3,127.6,114.1,135.8,3429.2,6.4,41.795402414850116,-87.58957983449767,POINT (-87.58957983449767 41.795402414850116),2022-222943
2022,256880,,Submitted Data,23 W CHICAGO AVE,60654,3.5,false,,Multifamily Housing,993583,2021,2,,77,12574637.9,61167040.6,0,0,,74.2,100.1,76.1,101.1,4905.1,4.9,41.89655372407749,-87.62919269256527,POINT (-87.62919269256527 41.89655372407749),2022-256880
2022,105150,,Not Submitted,1533 W JARVIS AVE,60626,0.0,false,ROGERS PARK,,68955,,,,,,,,,,,,,,,,42.015901673998954,-87.66944213504543,POINT (-87.66944213504543 42.015901673998954),2022-105150
2022,242148,(IL337)- Museum Park Place,Submitted Data,1841 S Calumet Ave,60616,2.5,false,NEAR SOUTH SIDE,Multifamily Housing,407616,2006,1,,54,9847758.9,17065212,0,0,,89.4,151.1,92.5,153,2203.5,7.3,41.856799158542195,-87.61898739327104,POINT (-87.61898739327104 41.856799158542195),2022-242148
2022,158412,AC Hotel Chicago Downtown,Not Submitted,630 N Rush St,60611,0.0,false,NEAR NORTH SIDE,,371717,,,,,,,,,,,,,,,,41.89335243769719,-87.62556698832533,POINT (-87.62556698832533 41.89335243769719),2022-158412
2022,250107,Mayor Robert H Lawrence Apts,Submitted Data,655 W 65th St,60621,4.0,false,ENGLEWOOD,Multifamily Housing,158732,1967,1,,85,3027316.4,7506830.2,0,0,,66.4,103.1,69.7,106.6,797.5,5,41.776038107710136,-87.64186306247757,POINT (-87.64186306247757 41.776038107710136),2022-250107
2022,172584,ASPIRA Early College High School,Not Submitted,3986 W Barry Ave,60618,0.0,false,AVONDALE,,59374,,,,,,,,,,,,,,,,41.937381860623276,-87.72682410240208,POINT (-87.72682410240208 41.937381860623276),2022-172584
2022,239994,Park 1500 Lofts,Submitted Data,1500 W Monroe St,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,516812,2004,2,,92,9012557,11456931.3,0,0,,52.9,96.3,53.4,95.3,1795.6,4.6,41.8803167405322,-87.66451033949646,POINT (-87.66451033949646 41.8803167405322),2022-239994
2022,132161,,Exempt,4000 4006 W NORTH AVE,60639,,true,HUMBOLDT PARK,,51280,,,,,,,,,,,,,,,,41.90999558160536,-87.72639469321471,POINT (-87.72639469321471 41.90999558160536),2022-132161
2022,172637,,Exempt,800 900 W 115TH ST,60643,,true,MORGAN PARK,,170500,,,,,,,,,,,,,,,,41.68519005571938,-87.64227956401977,POINT (-87.64227956401977 41.68519005571938),2022-172637
2022,172387,Wrigley Global Innovation Center,Not Submitted,1132 W BLACKHAWK ST,60642,0.0,false,NEAR NORTH SIDE,,276780,,,,,,,,,,,,,,,,41.90726025271137,-87.65680417252435,POINT (-87.65680417252435 41.90726025271137),2022-172387
